A manager should not have to rebut the opinions of his employees about the style of his management	he should listen to see how that criticism can be used constructively to advance his objective of carrying out a set of tasks through the efforts of his subordinates	3
that Mr. Kageyama has still failed to attack the root cause of the problem and is simply treating symptoms	the response to criticism is only a better explanation of policies without altering the reasons for the criticism	4
that Mr. Kageyama has still failed to attack the root cause of the problem and is simply treating symptoms	the response to criticism is only a better explanation of policies without altering the reasons for the criticism	2
Suddenly, George Bush the pro-choice advocate became George Bush the anti-abortionist	the vacillation didn't end there	3
to veto a pending welfare bill	it provided any abortion funds, except to save a woman's life	2
to veto a pending welfare bill if it provided any abortion funds	to save a woman's life	3
Just a month ago, Mr. Bush sternly threatened to veto a pending welfare bill if it provided any abortion funds, except to save a woman's life	two weeks ago the president said he would consider a compromise to fund abortions for poor women in cases of rape and incest	4
Then, two weeks ago the president said he would consider a compromise to fund abortions for poor women in cases of rape and incest	only four days after that, Mr. Bush resurrected the veto threat	1
Just a month ago, Mr. Bush sternly threatened to veto a pending welfare bill if it provided any abortion funds, except to save a woman's life.	and vetoed the measure last weekend	4
In all honesty I don't know	you ask me, `Is this man a true believer	2
Anti-abortion forces regard him as at best an uncertain ally	abortion-rights forces remain bitterly critical	1
For most of the past nine years, he has striven to convince anti-abortion activists of his stalwart support for their position	ever since the Supreme Court's Webster vs.	1
But the president seemingly has tried just as hard to avoid saying anything more unless pressed to the wall	the Supreme Court's Webster vs.	4
saying anything more	pressed to the wall	3
The political risk would be far less	the president drew a firm line and hewed to it	2
you're better off to stick with it than to move around very much	you have a position	2
By his moderate Republican heritage as well as the warnings of political advisers who say the issue is vital to younger voters, the president might seem to have at least some sympathy with abortion-rights arguments	he is also firmly bound by his hard-line rhetoric and promises he made to anti-abortion activists during his long pursuit of the White House	1
By his moderate Republican heritage as well as the warnings of political advisers who say the issue is vital to younger voters, the president might seem to have at least some sympathy with abortion-rights arguments	Yet he is firmly bound by his hard-line rhetoric and promises he made to anti-abortion activists during his long pursuit of the White House	3
On many issues -- flag-burning, for instance -- his keen political sensitivities overcome such conflicts	Mr. Bush and his advisers miscalculated the politics of the abortion issue, failing to grasp how dramatically the abortion-rights movement would be aroused following last summer's Supreme Court decision to restrict those rights in the Webster case	1
These days the usually loquacious president can be close-mouthed almost to the point of curtness	others raise the subject of abortion	4
These days the usually loquacious president can be close-mouthed almost to the point of curtness	others raise the subject of abortion	2
In 1974, as the U.S. representative to the United Nations, he wrote an introduction to a book on world population in which he boasted of his leadership during his term in Congress in expanding family-planning services for the poor	Running for president in early 1980, he was quoted as supporting federal funding for abortions in cases of rape, incest and to save the life of the mother	3
